RegionID,SizeRank,RegionName,RegionType,StateName,Date,Sales_Count,Year,Month,date,total,National_Units_Started,Total_Sales,Sales_Proportion,City_Housing_Starts
394902,37,"Nashville, TN",msa,TN,2018-01-31,751.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.011518051593509401,1055.0535259654612
395194,38,"Virginia Beach, VA",msa,VA,2018-01-31,204.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0031287383822582128,286.5924358148523
395005,39,"Providence, RI",msa,RI,2018-01-31,75.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011502714640655195,105.36486610840159
394714,40,"Jacksonville, FL",msa,FL,2018-01-31,409.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.006272813717370633,574.58973651115
394862,41,"Milwaukee, WI",msa,WI,2018-01-31,33.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005061194441888286,46.360541087696696
394935,42,"Oklahoma City, OK",msa,OK,2018-01-31,155.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0023772276924020736,217.75405662402994
395012,43,"Raleigh, NC",msa,NC,2018-01-31,396.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.006073433330265943,556.3264930523603
394849,44,"Memphis, TN",msa,TN,2018-01-31,80.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001226956228336554,112.38919051562836
395022,45,"Richmond, VA",msa,VA,2018-01-31,290.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.004447716327720008,407.41081561915274
394807,46,"Louisville, KY",msa,KY,2018-01-31,130.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0019938038710469006,182.63243458789609
394910,47,"New Orleans, LA",msa,LA,2018-01-31,75.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011502714640655195,105.36486610840159
395053,48,"Salt Lake City, UT",msa,UT,2018-01-31,214.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0032821079108002822,300.64108462930585
394669,49,"Hartford, CT",msa,CT,2018-01-31,38.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005828042084598632,53.384865494923474
394425,50,"Buffalo, NY",msa,NY,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394388,51,"Birmingham, AL",msa,AL,2018-01-31,81.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001242293181190761,113.7940553970737
395031,52,"Rochester, NY",msa,NY,2018-01-31,51.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007821845955645532,71.64810895371308
394640,53,"Grand Rapids, MI",msa,MI,2018-01-31,158.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0024232385509646943,221.968651268366
395167,54,"Tucson, AZ",msa,AZ,2018-01-31,124.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001901782153921659,174.20324529922397
753924,55,"Urban Honolulu, HI",msa,HI,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395169,56,"Tulsa, OK",msa,OK,2018-01-31,134.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.002055151682463728,188.2518941136775
394619,57,"Fresno, CA",msa,CA,2018-01-31,93.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001426336615441244,130.65243397441796
395238,58,"Worcester, MA",msa,MA,2018-01-31,42.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006441520198766909,59.00432502070489
394938,59,"Omaha, NE",msa,NE,2018-01-31,164.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0025152602680899357,230.3978405570381
394415,60,"Bridgeport, CT",msa,CT,2018-01-31,37.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005674672556056563,51.98000061347812
394653,61,"Greenville, SC",msa,SC,2018-01-31,223.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0034201404864881444,313.28486856231405
394312,62,"Albuquerque, NM",msa,NM,2018-01-31,50.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007668476427103463,70.24324407226771
394357,63,"Bakersfield, CA",msa,CA,2018-01-31,94.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0014416735682954511,132.05729885586334
394753,65,"Knoxville, TN",msa,TN,2018-01-31,122.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001871108248213245,171.39351553633324
394367,66,"Baton Rouge, LA",msa,LA,2018-01-31,83.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0012729670868991748,116.6037851599644
394843,67,"McAllen, TX",msa,TX,2018-01-31,42.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006441520198766909,59.00432502070489
394561,69,"El Paso, TX",msa,TX,2018-01-31,145.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.002223858163860004,203.70540780957637
394318,70,"Allentown, PA",msa,PA,2018-01-31,36.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005521303027514493,50.575135732032756
394952,71,"Oxnard, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394486,72,"Columbia, SC",msa,SC,2018-01-31,140.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0021471733995889696,196.68108340234963
753906,73,"North Port, FL",msa,FL,2018-01-31,270.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00414097727063587,379.3135179902457
845158,74,"Dayton, OH",msa,OH,2018-01-31,57.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0008742063126897948,80.07729824238521
394457,75,"Charleston, SC",msa,SC,2018-01-31,163.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.002499923315235729,228.99297567559276
394648,76,"Greensboro, NC",msa,NC,2018-01-31,97.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0014876844268580719,136.27189350019938
395134,77,"Stockton, CA",msa,CA,2018-01-31,84.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0012883040397533819,118.00865004140978
394440,78,"Cape Coral, FL",msa,FL,2018-01-31,300.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.004601085856262078,421.45946443360634
394399,79,"Boise City, ID",msa,ID,2018-01-31,227.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0034814882979049724,318.9043280880955
394484,80,"Colorado Springs, CO",msa,CO,2018-01-31,215.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.003297444863654489,302.0459495107512
394798,81,"Little Rock, AR",msa,AR,2018-01-31,91.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0013956627097328302,127.84270421152725
394766,82,"Lakeland, FL",msa,FL,2018-01-31,318.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.004877151007637802,446.7470322996227
394531,84,"Des Moines, IA",msa,IA,2018-01-31,166.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0025459341737983495,233.2075703199288
395115,85,"Springfield, MA",msa,MA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
845159,86,"Poughkeepsie, NY",msa,NY,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394931,87,"Ogden, UT",msa,UT,2018-01-31,76.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011656084169197264,106.76973098984695
394816,88,"Madison, WI",msa,WI,2018-01-31,73.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011195975583571055,102.55513634551086
395235,89,"Winston, NC",msa,NC,2018-01-31,104.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0015950430968375204,146.10594767031688
394528,90,"Deltona, FL",msa,FL,2018-01-31,130.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0019938038710469006,182.63243458789609
395006,92,"Provo, UT",msa,UT,2018-01-31,103.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0015797061439833135,144.7010827888715
395160,93,"Toledo, OH",msa,OH,2018-01-31,26.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003987607742093801,36.52648691757922
394549,95,"Durham, NC",msa,NC,2018-01-31,129.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0019784669181926937,181.22756970645074
394352,96,"Augusta, GA",msa,GA,2018-01-31,175.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.002683966749486212,245.85135425293703
394957,97,"Palm Bay, FL",msa,FL,2018-01-31,102.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0015643691911291064,143.29621790742615
394711,98,"Jackson, MS",msa,MS,2018-01-31,48.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007361737370019325,67.43351430937702
394666,99,"Harrisburg, PA",msa,PA,2018-01-31,28.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0004294346799177939,39.336216680469924
395075,101,"Scranton, PA",msa,PA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394460,102,"Chattanooga, TN",msa,TN,2018-01-31,118.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0018097604367964173,165.77405601055182
394871,103,"Modesto, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394768,104,"Lancaster, PA",msa,PA,2018-01-31,25.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00038342382135517314,35.12162203613386
394997,105,"Portland, ME",msa,ME,2018-01-31,61.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0009355541241066224,85.69675776816662
394770,107,"Lansing, MI",msa,MI,2018-01-31,37.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005674672556056563,51.98000061347812
394590,108,"Fayetteville, AR",msa,AR,2018-01-31,153.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00234655378669366,214.94432686113925
394589,109,"Fayetteville, NC",msa,NC,2018-01-31,118.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0018097604367964173,165.77405601055182
394792,110,"Lexington, KY",msa,KY,2018-01-31,47.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007208367841477256,66.02864942793167
394971,111,"Pensacola, FL",msa,FL,2018-01-31,104.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0015950430968375204,146.10594767031688
395068,112,"Santa Rosa, CA",msa,CA,2018-01-31,20.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003067390570841385,28.09729762890709
395019,113,"Reno, NV",msa,NV,2018-01-31,130.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0019938038710469006,182.63243458789609
394698,114,"Huntsville, AL",msa,AL,2018-01-31,120.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.001840434342504831,168.58378577344251
394995,115,"Port St. Lucie, FL",msa,FL,2018-01-31,158.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0024232385509646943,221.968651268366
394761,116,"Lafayette, LA",msa,LA,2018-01-31,13.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00019938038710469005,18.26324345878961
394898,117,"Myrtle Beach, SC",msa,SC,2018-01-31,262.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.004018281647802215,368.07459893868287
395116,118,"Springfield, MO",msa,MO,2018-01-31,46.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007054998312935186,64.6237845464863
395195,119,"Visalia, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394746,120,"Killeen, TX",msa,TX,2018-01-31,42.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006441520198766909,59.00432502070489
394338,121,"Asheville, NC",msa,NC,2018-01-31,36.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005521303027514493,50.575135732032756
395244,122,"York, PA",msa,PA,2018-01-31,28.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0004294346799177939,39.336216680469924
395183,123,"Vallejo, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395048,126,"Salem, OR",msa,OR,2018-01-31,42.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006441520198766909,59.00432502070489
394870,127,"Mobile, AL",msa,AL,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395015,128,"Reading, PA",msa,PA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394502,129,"Corpus Christi, TX",msa,TX,2018-01-31,47.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007208367841477256,66.02864942793167
394421,130,"Brownsville, TX",msa,TX,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394612,132,"Fort Wayne, IN",msa,IN,2018-01-31,43.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006594889727308978,60.409189902150246
394658,133,"Gulfport, MS",msa,MS,2018-01-31,20.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003067390570841385,28.09729762890709
395051,134,"Salisbury, MD",msa,DE,2018-01-31,201.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.003082727523695592,282.3778411705162
394596,135,"Flint, MI",msa,MI,2018-01-31,26.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003987607742093801,36.52648691757922
395070,138,"Savannah, GA",msa,GA,2018-01-31,85.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0013036409926075888,119.41351492285513
395096,141,"Shreveport, LA",msa,LA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395164,142,"Trenton, NJ",msa,NJ,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394875,143,"Montgomery, AL",msa,AL,2018-01-31,29.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00044477163277200087,40.74108156191528
395146,145,"Tallahassee, FL",msa,FL,2018-01-31,21.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00032207600993834547,29.502162510352445
394576,146,"Eugene, OR",msa,OR,2018-01-31,26.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003987607742093801,36.52648691757922
394901,147,"Naples, FL",msa,FL,2018-01-31,218.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00334345572221711,306.26054415508725
394332,148,"Ann Arbor, MI",msa,MI,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394927,149,"Ocala, FL",msa,FL,2018-01-31,117.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0017944234839422104,164.36919112910647
394679,150,"Hickory, NC",msa,NC,2018-01-31,16.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00024539124566731084,22.477838103125674
394602,152,"Fort Collins, CO",msa,CO,2018-01-31,86.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0013189779454617957,120.81837980430049
395033,153,"Rockford, IL",msa,IL,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394796,154,"Lincoln, NE",msa,NE,2018-01-31,73.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011195975583571055,102.55513634551086
394622,155,"Gainesville, FL",msa,FL,2018-01-31,19.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0002914021042299316,26.692432747461737
394405,156,"Boulder, CO",msa,CO,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394646,157,"Green Bay, WI",msa,WI,2018-01-31,18.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00027606515137572465,25.287567866016378
394488,158,"Columbus, GA",msa,GA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395107,159,"South Bend, IN",msa,IN,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395109,160,"Spartanburg, SC",msa,SC,2018-01-31,117.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0017944234839422104,164.36919112910647
394645,161,"Greeley, CO",msa,CO,2018-01-31,137.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.002101162541026349,192.46648875801355
394808,162,"Lubbock, TX",msa,TX,2018-01-31,61.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0009355541241066224,85.69675776816662
394471,163,"Clarksville, TN",msa,TN,2018-01-31,131.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0020091408239011075,184.03729946934143
395028,164,"Roanoke, VA",msa,VA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394579,165,"Evansville, IN",msa,IN,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394747,167,"Kingsport, TN",msa,TN,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394741,168,"Kennewick, WA",msa,WA,2018-01-31,77.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011809453697739333,108.1745958712923
394660,170,"Hagerstown, MD",msa,MD,2018-01-31,29.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00044477163277200087,40.74108156191528
394937,172,"Olympia, WA",msa,WA,2018-01-31,43.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006594889727308978,60.409189902150246
394803,173,"Longview, TX",msa,TX,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395229,174,"Wilmington, NC",msa,NC,2018-01-31,88.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0013496518511702095,123.62810956719119
395061,175,"San Luis Obispo, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
753875,176,"Crestview, FL",msa,FL,2018-01-31,90.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0013803257568786233,126.4378393300819
394851,177,"Merced, CA",msa,CA,2018-01-31,63.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0009662280298150364,88.50648753105733
395197,178,"Waco, TX",msa,TX,2018-01-31,17.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00026072819852151775,23.882702984571026
394447,179,"Cedar Rapids, IA",msa,IA,2018-01-31,34.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005214563970430355,47.76540596914205
394348,180,"Atlantic City, NJ",msa,NJ,2018-01-31,11.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0001687064813962762,15.453513695898899
394412,181,"Bremerton, WA",msa,WA,2018-01-31,57.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0008742063126897948,80.07729824238521
394323,186,"Amarillo, TX",msa,TX,2018-01-31,42.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006441520198766909,59.00432502070489
394772,187,"Laredo, TX",msa,TX,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
395171,188,"Tuscaloosa, AL",msa,AL,2018-01-31,28.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0004294346799177939,39.336216680469924
394483,189,"College Station, TX",msa,TX,2018-01-31,27.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.000414097727063587,37.93135179902457
394732,190,"Kalamazoo, MI",msa,MI,2018-01-31,22.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003374129627925524,30.907027391797797
394811,191,"Lynchburg, VA",msa,VA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394585,194,"Fargo, ND",msa,ND,2018-01-31,27.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.000414097727063587,37.93135179902457
394609,196,"Fort Smith, AR",msa,AR,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394334,197,"Appleton, WI",msa,WI,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
845160,198,"Prescott Valley, AZ",msa,AZ,2018-01-31,47.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0007208367841477256,66.02864942793167
394813,200,"Macon, GA",msa,GA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394361,202,"Barnstable Town, MA",msa,MA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394519,203,"Daphne, AL",msa,AL,2018-01-31,38.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005828042084598632,53.384865494923474
394378,205,"Bellingham, WA",msa,WA,2018-01-31,41.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006288150670224839,57.59946013925953
395030,207,"Rochester, MN",msa,MN,2018-01-31,26.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0003987607742093801,36.52648691757922
394848,210,"Medford, OR",msa,OR,2018-01-31,25.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00038342382135517314,35.12162203613386
394459,212,"Charlottesville, VA",msa,VA,2018-01-31,15.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.00023005429281310389,21.072973221680314
394763,213,"Lake Charles, LA",msa,LA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394773,214,"Las Cruces, NM",msa,NM,2018-01-31,36.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0005521303027514493,50.575135732032756
394464,215,"Chico, CA",msa,CA,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394681,216,"Hilton Head Island, SC",msa,SC,2018-01-31,72.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0011042606055028986,101.15027146406551
394346,217,"Athens, GA",msa,GA,2018-01-31,40.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.000613478114168277,56.19459525781418
394765,218,"Lake Havasu City, AZ",msa,AZ,2018-01-31,43.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0006594889727308978,60.409189902150246
394485,219,"Columbia, MO",msa,MO,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
394726,224,"Johnson City, TN",msa,TN,2018-01-31,0.0,2018,1,2018-01-01,91.6,91600.0,65202.0,0.0,0.0
